39907.xml	-61.191021164007694
75433.xml	-74.43850398129932
75431.xml	-74.93889632047713
75435.xml	-75.02787338358685
75429.xml	-75.38652484995043
64482.xml	-75.66939565815198
26648.xml	-75.76070173559954
78572.xml	-76.06864241472903
78574.xml	-76.16223596381342
19417.xml	-76.57058701935229
23349.xml	-76.71275966091845
82908.xml	-77.69906366627892
85411.xml	-77.75812514653784
83267.xml	-77.84808743731257
50614.xml	-78.08123704275845
79565.xml	-78.10769297599295
78580.xml	-78.1156247611769
53269.xml	-78.83486978976892
3148.xml	-79.72488223704421
19408.xml	-79.99204817701009
80280.xml	-80.09837213226048
80283.xml	-80.16931212531013
19409.xml	-81.26984542215915
19411.xml	-81.26984542215915
19420.xml	-81.26984542215915
19885.xml	-81.26984542215915
23361.xml	-81.26984542215915
53361.xml	-81.26984542215915
54538.xml	-81.26984542215915
6318.xml	-81.26984542215915
64772.xml	-81.26984542215915
67327.xml	-81.26984542215915
76403.xml	-81.26984542215915
76408.xml	-81.26984542215915
76411.xml	-81.26984542215915
78577.xml	-81.26984542215915
78582.xml	-81.26984542215915
79548.xml	-81.26984542215915
79552.xml	-81.26984542215915
80282.xml	-81.26984542215915
80285.xml	-81.26984542215915
80290.xml	-81.26984542215915
81462.xml	-81.26984542215915
81465.xml	-81.26984542215915
82162.xml	-81.26984542215915
82188.xml	-81.26984542215915
82191.xml	-81.26984542215915
83810.xml	-81.26984542215915
83868.xml	-81.26984542215915
85535.xml	-81.26984542215915
85997.xml	-81.26984542215915
