39907.xml	-132.80831327905244
81465.xml	-139.17928427471477
81462.xml	-140.14795265302396
82162.xml	-140.66124404751903
19420.xml	-143.03207978209107
19411.xml	-143.74849222222173
19409.xml	-144.42473722200248
82188.xml	-144.47936064577289
83810.xml	-146.69630605835297
83868.xml	-146.89483514725956
75435.xml	-147.75294858332907
75433.xml	-148.0391256639835
75429.xml	-148.15397955702883
75431.xml	-148.2159413854069
78580.xml	-149.58898976539282
54538.xml	-150.6620187536936
82908.xml	-152.68132308153835
78572.xml	-153.05474440821533
78574.xml	-153.11291579353633
80280.xml	-153.36967584603076
80283.xml	-153.46590642929704
79565.xml	-153.58785051593387
19408.xml	-155.95345351500032
19417.xml	-155.95345351500032
19885.xml	-155.95345351500032
23349.xml	-155.95345351500032
23361.xml	-155.95345351500032
26648.xml	-155.95345351500032
3148.xml	-155.95345351500032
50614.xml	-155.95345351500032
53269.xml	-155.95345351500032
53361.xml	-155.95345351500032
6318.xml	-155.95345351500032
64482.xml	-155.95345351500032
64772.xml	-155.95345351500032
67327.xml	-155.95345351500032
76403.xml	-155.95345351500032
76408.xml	-155.95345351500032
76411.xml	-155.95345351500032
78577.xml	-155.95345351500032
78582.xml	-155.95345351500032
79548.xml	-155.95345351500032
79552.xml	-155.95345351500032
80282.xml	-155.95345351500032
80285.xml	-155.95345351500032
80290.xml	-155.95345351500032
82191.xml	-155.95345351500032
83267.xml	-155.95345351500032
85411.xml	-155.95345351500032
85535.xml	-155.95345351500032
85997.xml	-155.95345351500032
