39907.xml	-160.75380284901098
80283.xml	-164.85402577142926
3148.xml	-166.5349882956811
19408.xml	-168.9126549455601
19417.xml	-169.5429906359564
23349.xml	-170.08181268018328
83267.xml	-171.96704690483153
79565.xml	-173.0460360222313
50614.xml	-173.18786722983748
19409.xml	-173.4847541682348
80280.xml	-174.21025977637714
19411.xml	-174.69581020224314
78580.xml	-174.7560122403917
79548.xml	-175.97371479775532
80285.xml	-176.21650133039913
81465.xml	-176.49167201129265
85411.xml	-176.68032373444944
81462.xml	-176.9950010132067
19885.xml	-177.09302360052016
75435.xml	-177.17107720979263
82908.xml	-177.23777570316167
80290.xml	-177.26442902773323
54538.xml	-177.29196576285472
82162.xml	-177.57931365092597
23361.xml	-177.93073960964458
78572.xml	-178.48956431990226
75433.xml	-178.6017683263512
6318.xml	-178.65630160386846
85997.xml	-178.67178169572261
83810.xml	-178.68107743483606
83868.xml	-178.85345858057525
19420.xml	-179.7014268547183
53269.xml	-180.00290001592472
78574.xml	-180.05531070756464
75429.xml	-180.22964364780572
75431.xml	-180.27461588700743
76411.xml	-180.81134312628097
76408.xml	-181.02432842205968
82188.xml	-181.84256926892908
26648.xml	-183.75621241127854
53361.xml	-183.75621241127854
64482.xml	-183.75621241127854
64772.xml	-183.75621241127854
67327.xml	-183.75621241127854
76403.xml	-183.75621241127854
78577.xml	-183.75621241127854
78582.xml	-183.75621241127854
79552.xml	-183.75621241127854
80282.xml	-183.75621241127854
82191.xml	-183.75621241127854
85535.xml	-183.75621241127854
