19417 2.0174048107074936
23349 1.9537505351718294
19420 1.4059887853903024
19409 1.3766083769856463
53361 1.3458931761100155
19411 1.1817330274199331
23361 1.1110906402728
19408 1.0066427655147023
19885 0
26648 0
3148 0
39907 0
50614 0
53269 0
54538 0
6318 0
64482 0
64772 0
67327 0
75429 0
75431 0
75433 0
75435 0
76403 0
76408 0
76411 0
78572 0
78574 0
78577 0
78580 0
78582 0
79548 0
79552 0
79565 0
80280 0
80282 0
80283 0
80285 0
80290 0
81462 0
81465 0
82162 0
82188 0
82191 0
82908 0
83267 0
83810 0
83868 0
85411 0
85535 0
85997 0
