50269.xml	0.3129904458420626
47129.xml	0.30017562960553035
28826.xml	0.2848786901444485
35104.xml	0.27183732673679917
28903.xml	0.26798889882630145
43241.xml	0.2562696405722174
49709.xml	0.25450712169401046
80908.xml	0.2507896062581426
26651.xml	0.24467183995956993
63369.xml	0.23914877520677427
84529.xml	0.2261105473356215
26058.xml	0.21762209179066655
8300.xml	0.20683430923622556
2906.xml	0.20500154450674646
2798.xml	0.2049403769669544
9544.xml	0.19847031958686517
43173.xml	0.19187214519078735
83223.xml	0.17812897447773468
61677.xml	0.1710365459952258
57755.xml	0.1616344469741815
68843.xml	0.1554828087160131
33112.xml	0.15234004074530272
37614.xml	0.1515712033382897
20763.xml	0.15110388808122266
72892.xml	0.14655146693972865
64892.xml	0.1417354892230879
59350.xml	0.13896534022797719
69421.xml	0.12787070516060195
13367.xml	0.1264571850676546
53426.xml	0.11728022637182645
63176.xml	0.11337369478215745
64442.xml	0.10799451229989146
