53354.xml	0.3473129134914352
66879.xml	0.3208259829245166
11889.xml	0.31545083308273775
85322.xml	0.31364905044335467
74640.xml	0.3036866151630816
52319.xml	0.29120221561773235
77179.xml	0.28173139290991966
27297.xml	0.27603607895789983
5951.xml	0.2680101038805198
47449.xml	0.26109641913411286
30868.xml	0.2607337058830333
61252.xml	0.2455438920731243
80039.xml	0.2439379322304153
56624.xml	0.2257108738191736
33539.xml	0.22552621278062215
81237.xml	0.21610980870743063
80107.xml	0.21021128699382355
74200.xml	0.20592564398274235
49674.xml	0.20568645177378636
81444.xml	0.20250507715521257
78483.xml	0.2012358351589177
3401.xml	0.19799285295913727
82828.xml	0.19733495119230446
46874.xml	0.195618191963372
30000.xml	0.1941178648059471
23165.xml	0.19401136480187017
81418.xml	0.19036560039781275
62388.xml	0.18371509899183855
85108.xml	0.18202841829121194
51789.xml	0.1770581634025631
4650.xml	0.17228223823830688
11151.xml	0.1698851450044744
50142.xml	0.16936980733254686
78456.xml	0.16887658279486628
21408.xml	0.16688738924125238
24560.xml	0.1607752668510432
63616.xml	0.1554756692508651
55560.xml	0.15146571361181604
78455.xml	0.14862276262289087
49235.xml	0.14767391125026863
21644.xml	0.14493596462749123
15811.xml	0.14429829850916612
13233.xml	0.1442960106554396
39136.xml	0.13514048613175456
22546.xml	0.12012671458445859
48265.xml	0.11503106865503657
65604.xml	0.11359680293569305
15646.xml	0.10710578901782399
28529.xml	0.10287422664098073
54780.xml	0.06929968398751862
