80283 -29.137537308155867
79565 -29.461366609228435
78580 -29.665703531221123
83810 -31.711064661254802
80280 -32.075899076670986
83267 -32.122910990114356
78572 -32.13076759868179
82908 -32.481125424544544
85411 -32.75256707445068
50614 -34.27546847405024
80285 -34.41495414063225
19408 -34.61883758647345
81465 -34.64416452110768
78574 -34.679156854161704
79548 -34.697072015126906
75429 -34.72646179346415
83868 -34.75218419450669
75431 -34.804211712446055
81462 -34.83255866939817
75433 -34.83802406189112
78577 -34.906689024307695
53269 -34.92636801566263
23349 -34.93452761853524
64482 -34.960422296721994
19885 -34.96750744088338
53361 -34.973811832144236
19417 -34.97839425431384
19411 -34.98676639928535
82162 -35.00390866044578
82191 -35.009057417629336
75435 -35.03012497950167
19409 -35.04463778405337
3148 -35.05034101684425
78582 -35.092266331705396
76411 -35.0937010675741
79552 -35.0937010675741
80290 -35.10635246367915
85997 -35.15625753526184
19420 -35.16213627368069
76408 -35.173575396180034
80282 -35.179141656032336
82188 -35.20756352141272
76403 -35.42048201634825
54538 -35.424623558665814
6318 -35.48836659862248
39907 -35.51178963633435
23361 -35.534221859244944
64772 -35.60672965745486
67327 -35.609277567338
85535 -35.6115409639418
26648 -35.81821477115622
