19408 -16.476951749139005
19417 -16.58606405242611
19885 -16.68819840678132
23349 -16.737190634542124
23361 -17.20881491734983
79565 -17.45332433612828
75431 -17.48450520920413
75435 -17.684170544311844
75433 -17.81763384226605
26648 -17.854450220006235
78582 -17.870772775579056
76411 -17.87481729080561
79552 -17.87481729080561
80290 -17.910585231393082
78580 -17.949623213156574
78577 -17.97519539799464
78572 -17.978626897518566
76403 -17.997131367021325
54538 -18.01508299484727
78574 -18.023552222194756
19420 -18.070616603317234
76408 -18.10392400647578
80282 -18.120194613127204
53361 -18.13621830414258
19411 -18.16754905218295
82188 -18.203938848487105
82191 -18.221661642886758
85997 -18.23702323980104
6318 -18.303196319561305
19409 -18.30858121517921
85411 -18.368468514069093
53269 -18.410461723135896
39907 -18.415282496851724
64482 -18.48476674502139
82162 -18.579995002350103
80285 -18.60959757743611
79548 -18.65495254185952
64772 -18.65935850469849
67327 -18.675320250810742
3148 -18.682120434054553
85535 -18.689572812151162
83810 -18.70843573417123
83868 -18.752150605302038
75429 -18.760834836389904
81465 -18.85489750963783
50614 -18.86913270985245
81462 -18.89273589618509
80280 -19.023771350760484
82908 -19.04065973104742
80283 -19.140692138061382
83267 -19.1416478518838
