3148 2.601036147615579
19885 0
23361 0
26648 0
39907 0
50614 0
53269 0
53361 0
54538 0
6318 0
64482 0
64772 0
67327 0
76408 0
76411 0
79548 0
80282 0
80285 0
85411 0
85535 0
23349 -0.1619443826634479
19417 -0.1681022849074571
19409 -0.211196658400064
19411 -0.21839719933845775
75429 -0.22237614788526514
19420 -0.2230531855576453
83267 -0.22622269046605703
76403 -0.22643228529971926
82908 -0.23450436404843122
19408 -0.24285044516667292
83868 -0.2548797057435331
75431 -0.26057263366412636
75433 -0.2645997540272631
80283 -0.26609519801487264
82191 -0.282779029117296
82188 -0.28354537699893223
78577 -0.2926665282690476
80290 -0.2950045884693909
79552 -0.2962575729214853
78582 -0.29639745074483664
80280 -0.29953935560426853
78572 -0.3021987718997005
85997 -0.30588844080206345
75435 -0.31317403037151526
79565 -0.3155080576103708
83810 -0.31653067726693973
82162 -0.32213440405776866
78574 -0.3339336893430218
78580 -0.33625900789331975
81462 -0.3443387707446069
81465 -0.34580200578779624
