64482 -1.6499622869777324
19885 -1.8610342966064966
23361 -2.7851039733501195
78574 -3.0369506977448015
79565 -3.051316218619203
78572 -3.058895388668241
78580 -3.072772598835319
75433 -3.133183072711058
83267 -3.147012844439446
80283 -3.147744109896785
75435 -3.1899955461104135
23349 -3.2005471740450435
82908 -3.2203293928222467
80280 -3.231853847691445
19417 -3.255151993730634
19408 -3.292335499899478
81462 -3.314893930193222
50614 -3.328741570086245
81465 -3.3369414177808934
83868 -3.3929399550338775
83810 -3.4151802362459267
3148 -3.4281442984280366
75431 -3.439294178161798
79548 -3.441207159098933
75429 -3.454496618551293
80285 -3.462316073322953
85535 -3.4646948803956827
67327 -3.4717986134078513
82162 -3.4756411594986236
64772 -3.4796464407518637
39907 -3.543835266151236
53269 -3.5456904265279467
85411 -3.561538061154658
19409 -3.5832058356178123
6318 -3.5851024561499556
82191 -3.612830824772553
82188 -3.6186213657988526
19411 -3.630258312400327
53361 -3.6400130950772387
80282 -3.644910171750936
76408 -3.6498204426994927
19420 -3.659680781294752
54538 -3.675568620908235
76403 -3.680561899407087
78577 -3.686571771007557
80290 -3.703706819571514
85997 -3.704762296627329
76411 -3.7128429610249296
79552 -3.7128429610249296
78582 -3.713860870916228
26648 -3.71793809799522
