64772 -17.333674351292277
67327 -17.362476715353086
85535 -17.388248094288635
23361 -19.000574386577888
26648 -19.64620968923429
78582 -19.66253224480711
76411 -19.666576760033664
79552 -19.666576760033664
80290 -19.70234470062114
78577 -19.766954867222697
76403 -19.788890836249383
54538 -19.806842464075324
19420 -19.86237607254529
76408 -19.895683475703834
80282 -19.91195408235526
53361 -19.927977773370635
19411 -19.959308521411007
82188 -19.995698317715163
82191 -20.013421112114813
85997 -20.028782709029098
6318 -20.094955788789363
19409 -20.100340684407264
85411 -20.160227983297148
53269 -20.20222119236395
39907 -20.207041966079778
64482 -20.276526214249444
19885 -20.292014910869536
82162 -20.37175447157816
80285 -20.401357046664167
79548 -20.446712011087577
3148 -20.473879903282608
83810 -20.500195203399286
83868 -20.543910074530096
75429 -20.55259430561796
75431 -20.580186594152
81465 -20.646656978865888
50614 -20.660892179080506
81462 -20.68449536541315
19408 -20.72181709735557
19417 -20.780471618078625
80280 -20.81553081998854
82908 -20.832419200275478
23349 -20.860739114583783
75435 -20.875509946437056
80283 -20.932451607289437
83267 -20.933407321111858
75433 -20.951299039363597
78580 -21.025597350375406
78572 -21.04183334606391
79565 -21.050577087430284
78574 -21.06691601722979
