64772 0
67327 0
85535 0
23361 -1.6403789090356453
19420 -1.7687710688854767
19411 -1.9423936295255597
79552 -1.9982996356979643
78582 -1.99899282901466
78577 -2.0910096262492264
26648 -2.1088004888026384
19409 -2.113026101311099
53361 -2.1408148994447513
53269 -2.154214362471626
76403 -2.160560171097948
39907 -2.1982032643805502
76408 -2.199016257168027
85997 -2.209628997096617
54538 -2.2099795894373404
23349 -2.2269390168065795
82188 -2.2269649314043343
19417 -2.2423200961480116
80290 -2.2591430987911085
80282 -2.2679755464135374
19408 -2.270634766076389
76411 -2.290967720529613
85411 -2.323228781648718
80285 -2.3262577408481833
80280 -2.3385428203946215
82191 -2.348583037992286
64482 -2.3491996652497167
3148 -2.3587652250217523
83868 -2.3600738750395585
83267 -2.363636497390388
82908 -2.3639028450399433
79565 -2.369137056786166
83810 -2.37735697395172
6318 -2.3799830402052073
80283 -2.3824580583587363
75435 -2.384040424969048
75433 -2.3845074334201377
82162 -2.387064131037614
75431 -2.396817142634399
19885 -2.3976178041782306
50614 -2.3985051981501484
78572 -2.3986524584867723
78580 -2.400229962073928
81462 -2.404025898767486
78574 -2.404225873347065
79548 -2.405532261935868
75429 -2.4072881802176673
81465 -2.415913514465754
