78582 0.451518185607932
79552 0.45136161206545244
78577 0.44732847461928577
80290 0.3182730193607813
80282 0.30506948003914647
64482 0.16539044431019845
23361 0
26648 0
39907 0
53361 0
6318 0
64772 0
67327 0
82162 0
83810 0
83868 0
85411 0
85535 0
50614 -0.03498053384295974
3148 -0.03747129927963855
53269 -0.040687608935633834
81462 -0.048571114624113565
79565 -0.12229489919371805
80283 -0.14164505751273962
82908 -0.14364815355121927
79548 -0.14790887820469845
80285 -0.20457014435681098
75431 -0.24492139215809822
80280 -0.27165272692560355
19408 -0.2724796367675403
78580 -0.2741377578957812
81465 -0.2809695290326763
19885 -0.3168715300198311
76403 -0.35778907214909345
76411 -0.3662436787103284
23349 -0.3669796110458298
19417 -0.37687923536116474
75435 -0.4273444493297201
85997 -0.4455143724895587
82191 -0.44682341264708453
82188 -0.4480343305033924
19411 -0.45047596347323005
76408 -0.45460503185955675
75429 -0.4557989985390711
19420 -0.45669808206161117
75433 -0.4588562718135448
54538 -0.46008734825885256
83267 -0.4608816489932542
78574 -0.4745845462615127
78572 -0.47750884137158617
19409 -0.49337871512928266
