83883.xml	4.232021598000806
81463.xml	4.225354961630252
46874.xml	4.166653543597108
14314.xml	3.9346873806019524
78569.xml	3.7612868428085915
78586.xml	3.7603826476066713
54533.xml	3.7025955482382287
27426.xml	3.6992513567179577
54540.xml	3.695469490228592
20159.xml	3.4501459632022904
27106.xml	2.8410447078309957
83370.xml	2.790932071744514
26385.xml	2.769978882730485
14069.xml	2.3810473955642646
26386.xml	2.3445043766731275
79396.xml	2.2583459115243705
59459.xml	2.256672089261584
26432.xml	2.2472040540264144
80988.xml	1.8437848345487828
9272.xml	1.8373958456325963
68724.xml	1.7840917619525294
29311.xml	1.7539939706681589
46864.xml	1.7348646264646224
46865.xml	1.7348646264646224
46863.xml	1.7138372254387237
63966.xml	1.7038930671616574
27537.xml	1.6903140321711403
22021.xml	1.6716629802047678
31553.xml	1.5445205402539357
26644.xml	1.292665044438847
26642.xml	1.2665881237024974
26258.xml	1.2372631785339214
82912.xml	1.2345230197873345
31472.xml	1.2258403942869969
56704.xml	1.2183052265943282
54609.xml	1.2029446704344147
85889.xml	1.1942095657196259
77171.xml	1.1891411815891952
59022.xml	1.1885482123242541
55692.xml	1.1755217822296702
34793.xml	1.1683192668660793
71622.xml	1.1661756915291035
53387.xml	1.125364345769003
72468.xml	1.0463218931779228
61141.xml	0.9136665911898497
16391.xml	0.8132191987999786
75108.xml	0.7155634678227396
66866.xml	0.7060253446603887
6062.xml	0.6896819929751471
84873.xml	0.6769498731980236
9117.xml	0.23446039456043014
42847.xml	0.19384538795916426
2738.xml	0.11258419194644145
19146.xml	0.0
21894.xml	0.0
21897.xml	0.0
24107.xml	0.0
29339.xml	0.0
37101.xml	0.0
39658.xml	0.0
43566.xml	0.0
49104.xml	0.0
70200.xml	0.0
72569.xml	0.0
