83869.xml	2.5854350291866313
26011.xml	2.5675138616754416
54126.xml	2.5318730782182173
68798.xml	2.531678485330425
53188.xml	2.4829512862551963
54675.xml	2.4131666949744397
28354.xml	1.7932802629663236
34410.xml	1.3859242837520398
7397.xml	1.1267458090002518
50474.xml	1.0917039276473919
8092.xml	0.9346089824057648
48020.xml	0.9314948878362739
15462.xml	0.9305819108773219
19908.xml	0.9248353610610204
69372.xml	0.9234097959572655
39258.xml	0.922884804142816
26511.xml	0.9081743975854405
45201.xml	0.8793787323882312
39840.xml	0.8440961969737935
54716.xml	0.8383270119483529
6158.xml	0.8179680863704019
60740.xml	0.7668806769932781
9382.xml	0.7066559914652547
62306.xml	0.6954123173997638
38696.xml	0.6814713700641912
86201.xml	0.6566078623451448
41614.xml	0.6295838734981971
85424.xml	0.6219051543183207
