49235.xml	8.763573606096756e-44
66879.xml	7.693487612343893e-44
46874.xml	5.993289457244512e-44
61252.xml	3.9312301984480956e-45
85322.xml	1.1779062260800151e-45
65604.xml	2.3737826411213693e-46
4650.xml	1.3028543337360948e-46
74200.xml	7.885606955509982e-47
80039.xml	5.416013848926168e-47
21644.xml	5.216517541111664e-47
80107.xml	5.1546226800710625e-47
82828.xml	4.577275526371977e-47
78455.xml	4.1979176999218427e-47
56624.xml	3.8213881649260287e-47
81418.xml	1.6893576949171721e-47
78456.xml	7.767231697067365e-48
78483.xml	5.348596978998342e-48
81237.xml	2.990131180859351e-48
81444.xml	1.8973271999010204e-48
62388.xml	1.8481071432077133e-48
39136.xml	1.8019666900937084e-48
27297.xml	1.4266020400234175e-48
55560.xml	5.8938100915613964e-49
85108.xml	5.355350111686766e-49
11889.xml	5.1249975395111196e-49
52319.xml	4.529720621697896e-49
5951.xml	3.863927571068929e-49
22546.xml	2.0450078147522557e-49
51789.xml	7.725491550194037e-50
49674.xml	3.316056765301694e-50
53354.xml	2.7502644794697916e-50
77179.xml	1.8192484302461188e-50
33539.xml	1.243528046923467e-50
13233.xml	9.718893657125594e-51
30868.xml	8.805991659760253e-51
48265.xml	5.08182721686673e-51
50142.xml	3.961055926241474e-51
21408.xml	3.374976907448382e-51
63616.xml	2.117010565289298e-51
3401.xml	1.9047766578259382e-51
54780.xml	1.7323006502769316e-51
28529.xml	1.3311995860033379e-51
15646.xml	1.263704724803784e-51
11151.xml	3.253615325172976e-52
15811.xml	3.253615325172976e-52
23165.xml	3.253615325172976e-52
24560.xml	3.253615325172976e-52
30000.xml	3.253615325172976e-52
47449.xml	3.253615325172976e-52
74640.xml	3.253615325172976e-52
