15776.xml	3.5826194157789814e-70
18235.xml	7.588420413858606e-72
60528.xml	4.8052818427583786e-73
46458.xml	4.71412485818931e-75
70556.xml	1.3293190302797116e-75
75483.xml	2.827430307324706e-76
69863.xml	8.55382321039945e-77
47530.xml	1.6149316224623802e-78
11715.xml	1.8784070658563438e-79
60483.xml	2.108818420365961e-81
4063.xml	1.0405431120411528e-81
68037.xml	6.149733975086999e-82
22585.xml	2.9791023843561097e-82
73550.xml	2.5126779964680135e-82
70456.xml	4.133594851786533e-83
22584.xml	2.3766068700332484e-84
21688.xml	2.3341318973347862e-84
8125.xml	9.27418196655796e-85
6985.xml	9.266724101282325e-85
4075.xml	9.251882578345882e-85
19930.xml	9.186296142428436e-85
11352.xml	9.081169558541276e-85
14554.xml	9.074339678568963e-85
11732.xml	9.020473832749792e-85
