5226.xml	3.399139569025126e-90
5004.xml	2.281582388992209e-90
33961.xml	1.372114905645013e-90
2494.xml	3.8179490022459333e-91
5225.xml	8.60074671986888e-92
65210.xml	2.0058068941554946e-93
64966.xml	1.0572539280756679e-93
48148.xml	4.581252352394863e-94
86961.xml	4.465117384702702e-94
2493.xml	3.525247693023551e-94
86042.xml	2.27914864852508e-94
59813.xml	9.814236624912553e-95
49633.xml	2.5031631461882665e-95
40239.xml	2.2804606645898063e-95
3008.xml	1.3651388210110208e-95
5223.xml	6.655952380240404e-97
80118.xml	5.285694687013559e-97
48587.xml	1.4862621923771426e-97
80483.xml	1.3076648830929844e-97
80484.xml	1.3006453848846515e-97
80884.xml	1.3006453848846515e-97
62213.xml	1.5341957973165597e-98
15744.xml	2.434963030449991e-99
52175.xml	5.026510876655818e-100
51493.xml	3.855455656110163e-100
50202.xml	3.4201105634717666e-100
40259.xml	1.087604819467168e-100
26711.xml	7.993732879676162e-102
28198.xml	7.548668493429084e-102
31141.xml	3.973108098199746e-102
27966.xml	3.445352313845265e-102
22961.xml	3.0659735966748216e-102
7937.xml	2.867160052085533e-102
6635.xml	2.721358796355092e-102
17650.xml	1.687005065471625e-102
25263.xml	1.3873969607006866e-102
38229.xml	7.890943640749088e-103
