25144.xml 18.796792787084875
19505.xml 14.166303719326104
81592.xml 12.642055053522178
41320.xml 12.013166687846594
60155.xml 11.682853315935052
60221.xml 11.607336282962287
86878.xml 11.065753923612846
78720.xml 10.837819095117185
62292.xml 10.496640896893664
35053.xml 10.36878637963189
62213.xml 9.541545216660673
58514.xml 9.313418163178644
75561.xml 9.054041673970893
58503.xml 8.773717187282557
55848.xml 8.39719589194919
82966.xml 8.309837420428822
85236.xml 7.96411354877365
52215.xml 7.9006086215193205
75471.xml 7.736714625843027
27814.xml 7.669000113942103
75641.xml 7.443741263861517
25765.xml 7.083592633660465
39972.xml 6.923428147128719
62212.xml 6.871786537192439
83332.xml 6.625292674301798
43628.xml 6.542740114391081
65284.xml 6.537941538651563
83965.xml 6.1208833906484195
83429.xml 5.414973103587028
83314.xml 5.246655157062605
80643.xml 5.20062003020433
61475.xml 5.1466053100761116
59351.xml 5.100356628995538
19480.xml 5.0613505896865965
83315.xml 4.9606551723252
6119.xml 4.815645496935208
17505.xml 4.733601538303944
50327.xml 4.074277324564676
82226.xml 3.885212121810013
80497.xml 3.881235150987055
63259.xml 3.2757942777884805
85214.xml 3.256940580267392
39864.xml 3.1522424067113715
39883.xml 2.9703086548431763
39304.xml 2.8881176802370216
51691.xml 2.879173446666254
9954.xml 2.707751645285372
70026.xml 2.6363250297521637
71517.xml 2.6267839801803965
57150.xml 2.1496256717992765
33060.xml 2.1120934595111116
47192.xml 1.9576132702780464
76612.xml 1.5472231156230225
49518.xml 0.9144270259027697
61663.xml 0.7529900929907195
28710.xml 0
