25205.xml	6.879703191203948e-80
4881.xml	5.610797875262921e-83
15082.xml	3.531820807571991e-83
29894.xml	1.9446213205235414e-83
11979.xml	4.608465305058984e-84
12812.xml	4.185713353248623e-84
11930.xml	3.8842795354671296e-84
11485.xml	2.826571059982635e-84
11481.xml	2.5163834537890526e-84
6636.xml	1.7995792160951179e-84
13342.xml	1.3849884391294153e-84
7115.xml	1.3516240765450563e-84
6498.xml	1.2896833784313158e-84
76690.xml	1.2644224219284804e-84
15077.xml	9.647928954618743e-85
29908.xml	7.222133924410533e-85
26611.xml	7.079721674157535e-85
11923.xml	6.30109447010953e-85
7502.xml	6.019235812504779e-85
29904.xml	4.971997429178499e-85
75949.xml	4.8329820252725517e-85
28662.xml	4.550838153824426e-85
49815.xml	3.537009711053886e-85
35396.xml	1.97201387815155e-85
58755.xml	1.4076253343225763e-85
65394.xml	1.3907857657792805e-85
33172.xml	1.3539803243187818e-85
56829.xml	1.2447018586037422e-85
16954.xml	1.2245889258625025e-85
4306.xml	1.1099424237771429e-85
22751.xml	7.871622306553851e-86
77310.xml	5.576588533048602e-86
38442.xml	4.068452413663907e-86
29913.xml	3.872531516004479e-86
24550.xml	3.26426562792029e-86
13335.xml	3.1344570425657177e-86
29906.xml	2.0107804112376965e-86
8333.xml	1.6754457608509245e-86
13320.xml	1.3533017756740042e-86
30486.xml	1.2737283554262459e-86
15200.xml	1.261245330878825e-86
3837.xml	7.633059877411766e-87
14713.xml	5.2242564218367975e-87
65306.xml	4.590437617042595e-87
6503.xml	3.482966687751269e-87
3972.xml	3.4026206871022286e-87
68419.xml	3.3786926588739947e-87
26598.xml	3.363355372984473e-87
27870.xml	2.912631194663338e-87
20133.xml	2.6965690995403594e-87
3827.xml	2.485518441606117e-87
29911.xml	1.8902636027771357e-87
20160.xml	1.8843817450762445e-87
3828.xml	1.8536495353814938e-87
3833.xml	1.521964287423204e-87
54762.xml	1.4398424655082298e-87
6534.xml	1.4341695270960487e-87
13313.xml	1.3576098177051761e-87
27384.xml	1.3216618404922553e-87
20766.xml	1.0505037674067715e-87
17619.xml	1.0488148104042886e-87
26603.xml	8.669013730644231e-88
24498.xml	7.094668682419324e-88
27386.xml	6.038552809366252e-88
19634.xml	5.419123560755296e-88
39349.xml	4.8518981512238793e-88
73762.xml	4.795014028282826e-88
73598.xml	4.4557737160589e-88
73614.xml	4.2393867610632917e-88
61689.xml	3.7442187977328505e-88
21895.xml	3.5256803165724606e-88
81731.xml	3.517987720295345e-88
13345.xml	3.3476018267934764e-88
4395.xml	3.2167395831308347e-88
20199.xml	3.214607494083894e-88
9591.xml	3.142428364366439e-88
19615.xml	3.0265985111661345e-88
25100.xml	2.567377762172472e-88
25699.xml	2.402744586151818e-88
76766.xml	1.9854566651853524e-88
33668.xml	1.8966894499783642e-88
11960.xml	1.7930352726795117e-88
49856.xml	1.7686500998384718e-88
8327.xml	1.3685956357195585e-88
27892.xml	9.086336977323705e-89
14707.xml	8.758431151996895e-89
20688.xml	8.242040516128928e-89
24515.xml	7.647682939743884e-89
73746.xml	6.500836806437274e-89
24490.xml	5.827145489617514e-89
13314.xml	5.772275383839364e-89
53502.xml	5.246881897737801e-89
22690.xml	4.641844927385368e-89
20127.xml	4.578032159818847e-89
19601.xml	4.061487204640852e-89
12479.xml	3.671262753200036e-89
29935.xml	3.301414329335996e-89
19224.xml	3.28370932851729e-89
73320.xml	2.9467786663979236e-89
19599.xml	2.85793090317916e-89
25096.xml	2.415022648722753e-89
71368.xml	2.0754121964760853e-89
79021.xml	1.9275626192365815e-89
4358.xml	1.851866414606085e-89
53560.xml	1.5865845411606278e-89
20201.xml	1.4767314648821875e-89
54745.xml	1.4173893523320245e-89
6497.xml	1.2675775858642576e-89
73641.xml	1.156128255520175e-89
65364.xml	1.1559125952970586e-89
53523.xml	1.0573583916971044e-89
64626.xml	8.353129321386295e-90
44163.xml	8.138163639279568e-90
17517.xml	7.316253737975971e-90
13332.xml	6.770529508576782e-90
73706.xml	6.397296921279763e-90
6793.xml	5.860738561984413e-90
3976.xml	3.756545845529176e-90
9790.xml	3.6738021047657904e-90
4310.xml	3.1298394474061747e-90
16922.xml	2.4902157623406493e-90
66107.xml	2.143702367343661e-90
36447.xml	2.0653576458469164e-90
16897.xml	1.809360104538439e-90
29920.xml	1.6900931291012733e-90
44865.xml	1.5876217937618667e-90
9703.xml	1.196168282512372e-90
23377.xml	9.97466827399123e-91
64657.xml	9.88875516409675e-91
67280.xml	9.839243269319566e-91
19033.xml	8.018542526327658e-91
4439.xml	6.835743226651966e-91
33203.xml	5.796942993618183e-91
30456.xml	5.573038014812202e-91
53515.xml	5.418536188608533e-91
12825.xml	5.079768197147849e-91
24485.xml	4.831887753851862e-91
53469.xml	4.611637880150234e-91
53682.xml	4.361840445319909e-91
8455.xml	4.1477318639108466e-91
26080.xml	3.907733509676944e-91
7118.xml	3.902049171983833e-91
49884.xml	3.564456222034017e-91
51210.xml	3.01137052194037e-91
16899.xml	2.945708807751956e-91
3265.xml	2.5689640111442947e-91
46736.xml	2.4387638072529788e-91
65036.xml	2.3241189565462103e-91
11083.xml	2.0820026597329454e-91
65446.xml	1.4080629815404413e-91
43392.xml	1.4053728320782953e-91
71001.xml	1.3744986646284055e-91
3834.xml	1.3679179987184708e-91
47551.xml	1.21050862157507e-91
20156.xml	9.699918379089489e-92
28657.xml	9.56522423003302e-92
3835.xml	8.162940771184388e-92
9726.xml	6.170235029430265e-92
25103.xml	4.816836505567236e-92
85438.xml	4.1362652694595486e-92
19781.xml	3.9812375227547245e-92
17587.xml	3.4624913945996765e-92
64664.xml	2.8295844543621196e-92
44758.xml	2.3771262976103456e-92
4762.xml	1.9648195561041404e-92
5862.xml	1.3318252118072561e-92
26582.xml	9.914295084744715e-93
6735.xml	6.248680700583817e-93
26113.xml	5.426921651601945e-93
41594.xml	4.756928214745509e-93
56149.xml	3.3857580773027725e-93
37078.xml	1.8327791275507947e-93
24494.xml	1.2503736319798443e-93
25824.xml	1.2503736319798443e-93
70668.xml	1.0918074968824998e-93
44237.xml	1.0763446354572762e-93
53721.xml	1.01387739310693e-93
16390.xml	8.30693335912661e-95
46832.xml	6.999376162404286e-95
39895.xml	6.971407285010538e-95
39893.xml	5.368385536264012e-95
20705.xml	3.652428839094606e-95
50641.xml	3.2754604449915874e-95
64645.xml	1.1128728150953088e-95
42529.xml	1.0751643683460262e-95
39939.xml	1.8008873136487203e-96
17609.xml	1.779796786694442e-96
37688.xml	1.997304241049456e-97
56040.xml	1.4898095884633063e-97
22961.xml	2.5400199934126084e-98
27966.xml	2.5400199934126084e-98
31141.xml	2.5400199934126084e-98
6635.xml	2.5400199934126084e-98
7937.xml	2.5400199934126084e-98
