22679.xml	2.5984675252608396
20188.xml	2.261622319297486
79559.xml	2.1844406912384464
74010.xml	2.089716520573053
73431.xml	1.9960512558977048
79585.xml	1.8771610125253395
86514.xml	1.7710451775649405
81084.xml	1.7572329436655514
79369.xml	1.7484983224468218
79864.xml	1.738669100245929
77250.xml	1.7191878656299908
60110.xml	1.6852993691603753
71555.xml	1.630176736232057
78863.xml	1.615359307414324
66894.xml	1.585933473543525
82609.xml	1.527282233787314
85143.xml	1.4733480412185007
82598.xml	1.470692376708711
82279.xml	1.4676874278811016
32034.xml	1.4163969388294906
76422.xml	1.3705454278295526
3541.xml	1.2794330830023195
67922.xml	1.2782865032311848
82679.xml	1.2399846369520016
82616.xml	1.2107225642584107
70303.xml	1.1948689156421703
68718.xml	1.1847864289964634
83291.xml	1.1708821876531603
74017.xml	1.1621954836946038
71543.xml	1.1119307271938728
71542.xml	1.0937013355462128
68716.xml	1.0745018737283365
52940.xml	0.9951198145528948
52741.xml	0.7948364366086621
75243.xml	0.7506449702344025
83284.xml	0.5330194706502821
43329.xml	0.5314100420577386
78749.xml	0.523045680582379
49463.xml	0.5181210986839526
49575.xml	0.48105546877043903
13248.xml	0.47780779130971446
24911.xml	0.4750106039934347
72816.xml	0.3783472218771224
26903.xml	0.3695666004307735
53140.xml	0.3418028324518339
51927.xml	0.0
