64482 0.4836854738734587
78582 0.451518185607932
79552 0.45136161206545244
78577 0.44732847461928577
79565 0.3542046595099468
81462 0.3393625719131743
80290 0.3182730193607813
80282 0.30506948003914647
53269 0.2842811354083918
80285 0.26811884261194396
79548 0.2642004149061644
3148 0.2618090318675386
50614 0.24440624893440555
80280 0.22868965538556302
82908 0.22689573208214922
80283 0.21594169197964322
75431 0.2081710334137541
78580 0.20521713913704745
19408 0
19409 0
19411 0
19417 0
19420 0
19885 0
23349 0
23361 0
26648 0
39907 0
53361 0
54538 0
6318 0
64772 0
67327 0
75429 0
75433 0
75435 0
76403 0
76408 0
76411 0
78572 0
78574 0
81465 0
82162 0
82188 0
82191 0
83267 0
83810 0
83868 0
85411 0
85535 0
85997 0
