50614.xml 4.0704578008576275
85411.xml 1.9971015749314127
53361.xml 1.4875230879545898
39907.xml 1.4789160333406186
19420.xml 1.4731651818615725
19408.xml 1.4690721580971395
23361.xml 1.3147332674511076
19411.xml 1.079467352217978
78574.xml 1.0574595992568563
78572.xml 1.0130728503774742
19885.xml 0.67319232336133
3148.xml 0.5685151377732962
75435.xml 0.5262440345797719
19417.xml 0.5133119747117322
23349.xml 0.48997934004253163
75431.xml 0.48920659494215035
82908.xml 0.46918404516203693
78580.xml 0.4684813023836262
75433.xml 0.43431790443321144
26648.xml 0
53269.xml 0
64482.xml 0
64772.xml 0
67327.xml 0
76403.xml 0
76408.xml 0
76411.xml 0
78577.xml 0
78582.xml 0
79552.xml 0
79565.xml 0
80280.xml 0
80282.xml 0
82188.xml 0
82191.xml 0
85535.xml 0
75429.xml -0.13999378485204306
80283.xml -0.14349147834104672
83267.xml -0.14561370635770915
81462.xml -0.16655163744611035
85997.xml -0.1692096251289239
81465.xml -0.1696260947850395
83868.xml -0.17863951662194844
83810.xml -0.18290643833392864
80285.xml -0.19235051975990533
82162.xml -0.19507275481948433
6318.xml -0.22246396244208438
54538.xml -0.24898649814964802
80290.xml -0.24943707870961984
79548.xml -0.2580171701858215
19409.xml -0.34878628034359466
