85997.xml 1.3851926503230259
64482.xml 0.9698234215105868
78582.xml 0.934187001567253
79552.xml 0.9334226953581817
78577.xml 0.9213616847845001
80290.xml 0.68820874546441
79565.xml 0.6682563511280013
81462.xml 0.6537528154349792
80282.xml 0.6505367629453893
53269.xml 0.6118137394092302
80285.xml 0.5307042183872657
3148.xml 0.5270268952955753
79548.xml 0.519113475002446
50614.xml 0.4738376498506945
82908.xml 0.4213401224527986
80280.xml 0.41855774582200755
80283.xml 0.39589980288731164
75431.xml 0.38236599730316173
78580.xml 0.36616701871114793
19408.xml 0
19409.xml 0
19411.xml 0
19417.xml 0
19420.xml 0
19885.xml 0
23349.xml 0
23361.xml 0
26648.xml 0
39907.xml 0
53361.xml 0
54538.xml 0
6318.xml 0
64772.xml 0
67327.xml 0
75429.xml 0
75433.xml 0
75435.xml 0
76403.xml 0
76408.xml 0
76411.xml 0
78572.xml 0
78574.xml 0
81465.xml 0
82162.xml 0
82188.xml 0
82191.xml 0
83267.xml 0
83810.xml 0
83868.xml 0
85411.xml 0
85535.xml 0
