83810.xml 1.2712940403627457
83868.xml 1.241636734733999
23361.xml 1.0676224015259845
82162.xml 0.9694106868893462
78582.xml 0.934187001567253
79552.xml 0.9334226953581817
78577.xml 0.9213616847845001
80290.xml 0.68820874546441
80282.xml 0.6505367629453893
85997.xml 0.5077045819040967
64482.xml 0.3244349744981987
81465.xml 0.3079642868767172
19417.xml 0.07823145487866323
23349.xml 0.06672546542623403
26648.xml 0
39907.xml 0
53361.xml 0
6318.xml 0
64772.xml 0
67327.xml 0
85411.xml 0
85535.xml 0
50614.xml -0.06781779933588844
3148.xml -0.07543048603468672
53269.xml -0.08756556475254496
81462.xml -0.0935680760412596
79565.xml -0.24544147214367418
80283.xml -0.27475382512862645
82908.xml -0.28072257651893306
79548.xml -0.2946558859611419
80285.xml -0.4087271004159456
75431.xml -0.4861740450287005
19408.xml -0.5159416295075
78580.xml -0.5463800253210556
80280.xml -0.5466686876293682
19885.xml -0.6620984131742715
76403.xml -0.7741005907219464
76411.xml -0.7997335126344489
75435.xml -0.8170197203051075
75429.xml -0.8728999494536547
75433.xml -0.8808590930307791
83267.xml -0.8898745584480307
78574.xml -0.9079727693154576
78572.xml -0.9167808053486841
82188.xml -0.91866876884055
82191.xml -0.9196404637858384
19411.xml -0.9284791076768985
76408.xml -0.952901275153812
19420.xml -0.9570970948458809
54538.xml -0.9775426175775319
19409.xml -0.9999343997353889
